Station_train_code,Departure,Destination
C1302,乌兰浩特,长春
C1303,长春,乌兰浩特
C1305,长春,乌兰浩特
C1306,乌兰浩特,长春
C1308,乌兰浩特,长春
C1309,长春,乌兰浩特
C1310,白城,长春西
C1311,长春,乌兰浩特
C1312,乌兰浩特,长春
C1321,长春西,松原
C1322,松原,长春
C1329,长春,松原
C1330,松原,长春西
C1331,白城,吉林
C1332,吉林,白城
C1333,吉林,白城
C1334,白城,吉林
C1335,白城,吉林
C1336,吉林,白城
C1337,吉林,白城
C1338,白城,吉林
C2002,天津,北京南
C2003,北京南,天津
C2004,天津,北京南
C2005,北京南,天津
C2008,天津,北京南
C2009,北京南,天津
C2010,天津,北京南
C2013,北京南,天津
C2014,天津,北京南
C2015,北京南,天津
C2017,北京南,天津
C2018,天津,北京南
C2019,北京南,天津
C2020,天津,北京南
C2022,天津,北京南
C2023,北京南,天津
C2024,天津,北京南
C2025,北京南,天津
C2026,天津,北京南
C2027,北京南,天津
C2029,北京南,天津
C2030,天津,北京南
C2031,北京南,天津
C2032,天津,北京南
C2033,北京南,天津
C2034,天津,北京南
C2035,北京南,天津
C2036,天津,北京南
C2037,北京南,天津
C2038,天津,北京南
C2039,北京南,天津
C2040,天津,北京南
C2041,北京南,天津
C2042,天津,北京南
C2043,北京南,天津
C2044,天津,北京南
C2045,北京南,天津
C2046,天津,北京南
C2047,北京南,天津
C2048,天津,北京南
C2049,北京南,天津
C2050,天津,北京南
C2051,北京南,天津
C2052,天津,北京南
C2053,北京南,天津
C2054,天津,北京南
C2055,北京南,天津
C2056,天津,北京南
C2057,北京南,天津
C2058,天津,北京南
C2059,北京南,天津
C2060,天津,北京南
C2061,北京南,天津
C2062,天津,北京南
C2063,北京南,天津
C2064,天津,北京南
C2065,北京南,天津
C2066,天津,北京南
C2067,北京南,天津
C2068,天津,北京南
C2071,北京南,天津
C2073,北京南,天津
C2074,天津,北京南
C2075,北京南,天津
C2076,天津,北京南
C2077,北京南,天津
C2078,天津,北京南
C2080,天津,北京南
C2083,北京南,天津
C2085,北京南,天津
C2086,天津,北京南
C2087,北京南,天津
C2088,天津,北京南
C2089,北京南,天津
C2090,天津,北京南
C2091,北京南,天津
C2093,北京南,天津
C2201,北京南,天津
C2202,天津,北京南
C2203,北京南,天津
C2204,天津,北京南
C2205,北京南,天津
C2206,天津,北京南
C2207,北京南,天津
C2208,天津,北京南
C2209,北京南,天津
C2210,天津,北京南
C2211,北京南,天津
C2212,天津,北京南
C2213,北京南,天津
C2214,天津,北京南
C2215,北京南,天津
C2216,天津,北京南
C2217,北京南,天津
C2218,天津,北京南
C2220,天津,北京南
C2221,北京南,天津
C2222,天津,北京南
C2223,北京南,天津
C2224,天津,北京南
C2226,天津,北京南
C2228,天津,北京南
C2230,天津,北京南
C2301,天津,滨海
C2302,滨海,天津
C2305,天津,滨海
C2306,滨海,天津
C2307,天津,滨海
C2308,滨海,天津
C2551,北京南,滨海
C2552,滨海,北京南
C2553,北京南,滨海
C2554,滨海,北京南
C2555,北京南,滨海
C2556,滨海,北京南
C2557,北京南,滨海
C2558,滨海,北京南
C2559,北京南,滨海
C2560,滨海,北京南
C2561,北京南,滨海
C2562,滨海,北京南
C2563,北京南,滨海
C2564,滨海,北京南
C2565,北京南,滨海
C2566,滨海,北京南
C2567,北京南,滨海
C2568,滨海,北京南
C2569,北京南,滨海
C2570,滨海,北京南
C2571,北京南,滨海
C2572,滨海,北京南
C2573,北京南,滨海
C2574,滨海,北京南
C2576,滨海,北京南
C2577,北京南,滨海
C2578,滨海,北京南
C2579,北京南,滨海
C2581,北京南,滨海
C2582,滨海,北京南
C2583,北京南,滨海
C2584,滨海,北京南
C2585,北京南,滨海
C2586,滨海,北京南
C2587,北京南,滨海
C2588,滨海,北京南
C2589,北京南,滨海
C2590,滨海,北京南
C2591,北京南,滨海
C2592,滨海,北京南
C2593,北京南,滨海
C2594,滨海,北京南
C2595,北京南,滨海
C2596,滨海,北京南
C2597,北京南,滨海
C2605,北京南,天津西
C2608,天津西,北京南
C2610,天津西,北京南
C2613,北京南,天津西
C2614,天津西,北京南
C2615,北京南,天津西
C2616,天津西,北京南
C2617,北京南,天津西
C2619,北京南,天津西
C2621,北京南,天津西
C2622,天津西,北京南
C2623,北京南,天津西
C2624,天津西,北京南
C2625,北京南,天津西
C2626,天津西,北京南
C2627,北京南,天津西
C2628,天津西,北京南
C2629,北京南,天津西
C2630,天津西,北京南
C2631,北京南,天津西
C2632,天津西,北京南
C2633,北京南,天津西
C2634,天津西,北京南
C2635,北京南,天津西
C2637,北京南,天津西
C2638,天津西,北京南
C2639,北京南,天津西
C2640,天津西,北京南
C2641,北京南,天津西
C2642,天津西,北京南
C2643,北京南,天津西
C2644,天津西,北京南
C2646,天津西,北京南
C2647,北京南,天津西
C2648,天津西,北京南
C2649,北京南,天津西
C2650,天津西,北京南
C2651,北京南,天津西
C2652,天津西,北京南
C2653,北京南,天津西
C2654,天津西,北京南
C2655,北京南,天津西
C2657,北京南,天津西
C2660,天津西,北京南
C2661,北京南,天津西
C2664,天津西,北京南
C2666,天津西,北京南
C2668,天津西,北京南
C2669,北京南,天津西
C2671,北京南,天津西
C2674,天津西,北京南
C2678,天津西,北京南
C2701,北京西,大兴机场
C2702,大兴机场,北京西
C2703,北京西,大兴机场
C2704,大兴机场,北京西
C2705,北京西,大兴机场
C2706,大兴机场,北京西
C2707,北京西,大兴机场
C2708,大兴机场,北京西
C2709,北京西,大兴机场
C2710,大兴机场,北京西
C2711,北京西,大兴机场
C2712,大兴机场,北京西
C2713,北京西,大兴机场
C2714,大兴机场,北京西
C2715,北京西,大兴机场
C2716,大兴机场,北京西
C2717,北京西,大兴机场
C2718,大兴机场,北京西
C2719,北京西,大兴机场
C2720,大兴机场,北京西
C2721,北京西,大兴机场
C2722,大兴机场,北京西
C2723,北京西,大兴机场
C2724,大兴机场,北京西
C2801,郑州东,新郑机场
C2802,新郑机场,宋城路
C2803,宋城路,新郑机场
C2804,新郑机场,宋城路
C2805,宋城路,新郑机场
C2806,新郑机场,宋城路
C2807,宋城路,新郑机场
C2808,新郑机场,宋城路
C2809,宋城路,新郑机场
C2810,新郑机场,宋城路
C2811,宋城路,新郑机场
C2812,新郑机场,郑州
C2822,郑州东,宋城路
C2823,宋城路,新郑机场
C2824,新郑机场,宋城路
C2825,宋城路,新郑机场
C2826,新郑机场,宋城路
C2827,宋城路,新郑机场
C2828,新郑机场,宋城路
C2829,宋城路,新郑机场
C2830,新郑机场,宋城路
C2831,宋城路,新郑机场
C2832,新郑机场,宋城路
C2833,宋城路,郑州
C2841,郑州,新郑机场
C2848,新郑机场,郑州东
C2849,郑州东,新郑机场
C2850,新郑机场,郑州东
C2851,郑州东,新郑机场
C2852,新郑机场,郑州东
C2853,郑州东,新郑机场
C2854,新郑机场,郑州东
C2855,郑州东,新郑机场
C2856,新郑机场,郑州东
C2857,郑州东,新郑机场
C2858,新郑机场,郑州东
C2859,郑州东,新郑机场
C2860,新郑机场,郑州东
C2861,郑州东,新郑机场
C2862,新郑机场,郑州东
C2873,宋城路,新郑机场
C2874,新郑机场,郑州东
C2875,郑州东,新郑机场
C2876,新郑机场,焦作
C2877,焦作,新郑机场
C2878,新郑机场,郑州东
C2879,郑州东,新郑机场
C2880,新郑机场,郑州东
C2881,郑州东,新郑机场
C2882,新郑机场,郑州东
C2883,郑州东,新郑机场
C2884,新郑机场,焦作
C2885,焦作,新郑机场
C2886,新郑机场,郑州东
C2887,郑州东,新郑机场
C2888,新郑机场,郑州东
C2889,郑州东,新郑机场
C2890,新郑机场,郑州东
C2891,郑州东,新郑机场
C2892,新郑机场,郑州东
C2899,郑州东,新郑机场
C2900,新郑机场,焦作
C2901,焦作,南阳寨
C2902,郑州,焦作
C2903,焦作,郑州
C2904,南阳寨,焦作
C2905,焦作,郑州
C2906,郑州,焦作
C2907,焦作,郑州
C2908,郑州,焦作
C2909,焦作,郑州
C2910,郑州,焦作
C2911,焦作,郑州
C2912,郑州,焦作
C2913,焦作,郑州
C2914,郑州,焦作
C2921,焦作,郑州
C2922,郑州,焦作
C2923,焦作,郑州
C2924,郑州,焦作
C2925,焦作,郑州
C2926,郑州,焦作
C2951,焦作,郑州
C2952,郑州,焦作
C2953,焦作,郑州
C2954,郑州,焦作
C2961,焦作,南阳寨
C2962,郑州,焦作
C2963,焦作,郑州
C2964,南阳寨,焦作
C2965,焦作,郑州
C2966,郑州,焦作
C2967,焦作,郑州
C2968,郑州,焦作
C2969,焦作,郑州
C2970,郑州,焦作
C2971,焦作,郑州
C2972,郑州,焦作
C2991,焦作,郑州东
C2992,郑州东,焦作
C2993,郑州东,焦作
C2994,焦作,郑州东
C3001,上海南,金山卫
C3002,金山卫,上海南
C3003,上海南,金山卫
C3004,金山卫,上海南
C3005,上海南,金山卫
C3006,金山卫,上海南
C3007,上海南,金山卫
C3008,金山卫,上海南
C3009,上海南,金山卫
C3010,金山卫,上海南
C3011,上海南,金山卫
C3012,金山卫,上海南
C3013,上海南,金山卫
C3014,金山卫,上海南
C3015,上海南,金山卫
C3016,金山卫,上海南
C3017,上海南,金山卫
C3018,金山卫,上海南
C3021,上海南,金山卫
C3022,金山卫,上海南
C3023,上海南,金山卫
C3024,金山卫,上海南
C3025,上海南,金山卫
C3026,金山卫,上海南
C3027,上海南,金山卫
C3028,金山卫,上海南
C3029,上海南,金山卫
C3030,金山卫,上海南
C3032,金山卫,上海南
C3033,上海南,金山卫
C3034,金山卫,上海南
C3035,上海南,金山卫
C3036,金山卫,上海南
C3201,上海南,金山卫
C3203,上海南,金山卫
C3205,上海南,金山卫
C3601,上海南,金山卫
C3602,金山卫,上海南
C3603,上海南,金山卫
C3604,金山卫,上海南
C3605,上海南,金山卫
C3606,金山卫,上海南
C3607,上海南,金山卫
C3608,金山卫,上海南
C3609,上海南,金山卫
C3610,金山卫,上海南
C3611,上海南,金山卫
C3612,金山卫,上海南
C3613,上海南,金山卫
C3614,金山卫,上海南
C3615,上海南,金山卫
C3616,金山卫,上海南
C3617,上海南,金山卫
C3618,金山卫,上海南
C3619,上海南,金山卫
C3620,金山卫,上海南
C3621,上海南,金山卫
C3622,金山卫,上海南
C3623,上海南,金山卫
C3624,金山卫,上海南
C3625,上海南,金山卫
C3626,金山卫,上海南
C3627,上海南,金山卫
C3628,金山卫,上海南
C3629,上海南,金山卫
C3630,金山卫,上海南
C3631,上海南,金山卫
C3632,金山卫,上海南
C3633,上海南,金山卫
C3634,金山卫,上海南
C3635,上海南,金山卫
C3636,金山卫,上海南
C3640,金山卫,上海南
C3642,车墩,上海南
C3644,金山卫,上海南
C5001,武昌,咸宁南
C5002,咸宁南,武昌
C5003,武昌,咸宁南
C5004,咸宁南,武昌
C5005,武昌,咸宁南
C5006,咸宁南,武昌
C5007,武昌,咸宁南
C5008,咸宁南,武昌
C5009,武昌,咸宁南
C5010,咸宁南,汉口
C5020,咸宁南,武昌
C5021,武昌,咸宁南
C5022,咸宁南,武昌
C5023,武昌,咸宁南
C5024,咸宁南,武昌
C5025,武昌,咸宁南
C5026,咸宁南,武昌
C5027,武昌,咸宁南
C5028,咸宁南,汉口
C5301,汉口,孝感东
C5302,孝感东,汉口
C5303,汉口,孝感东
C5304,孝感东,汉口
C5305,汉口,孝感东
C5306,孝感东,汉口
C5307,汉口,孝感东
C5308,孝感东,汉口
C5309,汉口,孝感东
C5310,孝感东,汉口
C5311,汉口,孝感东
C5312,孝感东,汉口
C5313,汉口,孝感东
C5314,孝感东,汉口
C5315,汉口,孝感东
C5316,孝感东,汉口
C5317,汉口,孝感东
C5318,孝感东,汉口
C5341,汉口,孝感东
C5342,孝感东,汉口
C5521,武汉,大冶北
C5522,大冶北,武汉
C5601,武汉,黄冈东
C5602,黄冈东,武汉
C5603,武汉,黄冈东
C5604,黄冈东,武汉
C5605,武汉,黄冈东
C5606,黄冈东,武汉
C5607,武汉,黄冈东
C5608,黄冈东,武汉
C5609,武汉,黄冈东
C5610,黄冈东,武汉
C5611,武汉,黄冈东
C5612,黄冈东,武汉
C5613,武汉,黄冈东
C5614,黄冈东,武汉
C5615,武汉,黄冈东
C5616,黄冈东,武汉
C5617,武汉,黄冈东
C5618,黄冈东,武汉
C5619,武汉,黄冈东
C5620,黄冈东,武汉
C5631,武汉,黄冈东
C5632,黄冈东,武汉
C5633,武汉,黄冈东
C5634,黄冈东,武汉
C5635,武汉,黄冈东
C6001,成都东,重庆西
C6002,重庆西,成都东
C6003,成都东,重庆北
C6004,重庆北,成都东
C6051,成都,彭州
C6052,彭州,犀浦
C6053,犀浦,彭州
C6054,彭州,犀浦
C6055,犀浦,彭州
C6056,彭州,犀浦
C6057,安靖,彭州
C6058,彭州,安靖
C6059,犀浦,彭州
C6060,彭州,犀浦
C6061,犀浦,彭州
C6062,彭州,犀浦
C6063,犀浦,彭州
C6064,彭州,犀浦
C6065,安靖,彭州
C6066,彭州,安靖
C6067,犀浦,彭州
C6068,彭州,犀浦
C6069,犀浦,彭州
C6070,彭州,犀浦
C6071,犀浦,彭州
C6072,彭州,犀浦
C6081,成都,离堆公园
C6082,离堆公园,犀浦
C6083,犀浦,离堆公园
C6084,离堆公园,安靖
C6085,安靖,离堆公园
C6086,离堆公园,犀浦
C6087,犀浦,离堆公园
C6088,离堆公园,犀浦
C6089,犀浦,离堆公园
C6090,离堆公园,安靖
C6091,安靖,离堆公园
C6092,离堆公园,犀浦
C6093,犀浦,离堆公园
C6094,离堆公园,犀浦
C6095,犀浦,离堆公园
C6096,离堆公园,犀浦
C6102,都江堰,犀浦
C6103,成都,都江堰
C6105,犀浦,青城山
C6106,都江堰,犀浦
C6108,青城山,犀浦
C6109,犀浦,青城山
C6110,青城山,安靖
C6111,犀浦,青城山
C6113,安靖,青城山
C6114,青城山,犀浦
C6116,青城山,犀浦
C6117,犀浦,都江堰
C6118,青城山,犀浦
C6119,犀浦,青城山
C6121,犀浦,青城山
C6122,都江堰,犀浦
C6124,青城山,安靖
C6125,犀浦,青城山
C6126,青城山,犀浦
C6127,犀浦,青城山
C6129,安靖,青城山
C6130,青城山,犀浦
C6131,犀浦,青城山
C6132,青城山,犀浦
C6134,青城山,犀浦
C6135,犀浦,青城山
C6136,青城山,安靖
C6137,犀浦,青城山
C6139,犀浦,青城山
C6140,青城山,犀浦
C6141,安靖,青城山
C6142,青城山,犀浦
C6144,青城山,犀浦
C6145,犀浦,青城山
C6146,青城山,犀浦
C6147,犀浦,青城山
C6149,犀浦,青城山
C6150,青城山,犀浦
C6151,犀浦,青城山
C6152,青城山,犀浦
C6154,青城山,犀浦
C6155,犀浦,青城山
C6156,青城山,犀浦
C6157,犀浦,青城山
C6159,犀浦,青城山
C6160,青城山,犀浦
C6161,犀浦,青城山
C6162,青城山,犀浦
C6164,青城山,犀浦
C6165,犀浦,青城山
C6166,青城山,犀浦
C6167,犀浦,青城山
C6169,犀浦,青城山
C6170,青城山,犀浦
C6172,青城山,犀浦
C6173,犀浦,青城山
C6174,青城山,犀浦
C6175,犀浦,青城山
C6178,青城山,犀浦
C6179,犀浦,都江堰
C6180,青城山,犀浦
C6202,成都东,江油
C6203,德阳,成都东
C6204,成都东,德阳
C6206,成都东,德阳
C6208,成都东,绵阳
C6213,德阳,成都东
C6214,成都东,绵阳
C6215,绵阳,成都东
C6217,德阳,成都东
C6218,成都东,德阳
C6219,德阳,成都东
C6220,成都东,绵阳
C6221,绵阳,成都东
C6224,成都东,江油
C6225,绵阳,成都东
C6226,成都东,绵阳
C6228,成都东,广元
C6234,江油,广元
C6240,成都东,绵阳
C6241,江油,成都东
C6253,成都东,峨眉山
C6254,眉山东,成都南
C6255,成都东,眉山东
C6257,成都东,峨眉山
C6258,峨眉山,成都东
C6260,乐山,成都东
C6263,成都南,乐山
C6264,乐山,成都南
C6267,成都东,乐山
C6270,峨眉山,成都东
C6271,成都南,峨眉山
C6278,峨眉山,成都东
C6281,成都东,峨眉山
C6282,峨眉山,成都东
C6291,成都南,乐山
C6292,乐山,成都东
C6293,成都南,乐山
C6294,乐山,成都东
C6297,成都东,眉山东
C6298,眉山东,成都东
C6301,江油,峨眉山
C6302,峨眉山,江油
C6303,苍溪,峨眉山
C6305,江油,峨眉山
C6306,峨眉山,江油
C6308,峨眉山,江油
C6309,江油,峨眉山
C6310,峨眉山,江油
C6313,江油,峨眉山
C6314,峨眉山,广元
C6325,绵阳,乐山
C6326,乐山,德阳
C6351,绵阳,宜宾西
C6352,宜宾西,德阳
C6353,德阳,宜宾西
C6354,宜宾西,江油
C6355,江油,宜宾西
C6361,贵阳,开阳
C6362,开阳,贵阳北
C6363,贵阳北,开阳
C6364,开阳,贵阳北
C6365,贵阳北,开阳
C6366,开阳,贵阳北
C6367,贵阳北,开阳
C6368,开阳,贵阳北
C6401,万州北,重庆北
C6402,重庆北,万州北
C6403,万州北,重庆北
C6404,重庆北,万州北
C6405,万州北,重庆北
C6406,重庆北,万州北
C6407,万州北,重庆北
C6408,重庆北,万州北
C6409,万州北,重庆北
C6410,重庆北,万州北
C6411,万州北,重庆北
C6412,重庆北,万州北
C6413,万州北,重庆北
C6414,重庆北,万州北
C6415,万州北,重庆北
C6416,重庆北,万州北
C6417,万州北,重庆北
C6418,重庆北,万州北
C6419,万州北,重庆北
C6420,重庆北,万州北
C6421,万州北,重庆北
C6422,重庆北,万州北
C6423,万州北,重庆北
C6424,重庆北,万州北
C6425,万州北,重庆北
C6426,重庆北,万州北
C6427,万州北,重庆北
C6428,重庆北,万州北
C6429,万州北,重庆北
C6430,重庆北,万州北
C6431,万州北,重庆北
C6501,荣成,青岛
C6502,青岛,荣成
C6503,青岛,荣成
C6504,荣成,青岛
C6505,荣成,青岛
C6506,青岛,荣成
C6507,青岛,荣成
C6508,荣成,青岛
C6509,荣成,青岛
C6510,青岛,荣成
C6511,青岛,荣成
C6512,荣成,青岛
C6513,荣成,青岛
C6516,荣成,青岛
C6521,烟台,青岛
C6522,青岛,烟台
C6523,青岛,烟台
C6524,烟台,青岛
C6552,荣成,青岛北
C6553,青岛北,威海
C6554,烟台,青岛北
C6555,青岛北,荣成
C6557,青岛北,荣成
C6559,青岛北,烟台
C6560,荣成,青岛北
C6561,青岛北,威海
C6562,烟台,青岛北
C6563,青岛北,荣成
C6565,青岛北,烟台
C6568,威海,青岛北
C6571,青岛北,烟台
C6573,青岛北,荣成
C6576,荣成,青岛北
C6578,烟台,青岛北
C6581,青岛北,威海
C6582,威海,青岛北
C6601,成都西,邛崃
C6602,雅安,成都西
C6603,成都西,雅安
C6604,邛崃,成都西
C6605,成都西,雅安
C6606,邛崃,成都西
C6607,成都西,邛崃
C6608,雅安,成都西
C6609,成都西,雅安
C6610,雅安,成都西
C6611,成都西,邛崃
C6612,邛崃,成都西
C6613,成都西,雅安
C6614,雅安,成都西
C6615,成都西,雅安
C6616,雅安,成都西
C6617,成都西,雅安
C6618,雅安,成都西
C6619,成都西,邛崃
C6620,邛崃,成都西
C6621,成都西,雅安
C6622,雅安,成都西
C6623,成都西,雅安
C6624,雅安,成都西
C6625,成都西,邛崃
C6626,雅安,成都西
C6627,成都西,雅安
C6628,邛崃,成都西
C6629,成都西,雅安
C6630,雅安,成都西
C6631,成都西,雅安
C6632,雅安,成都西
C6633,成都西,邛崃
C6634,邛崃,成都西
C6635,成都西,雅安
C6636,雅安,成都西
C6637,成都西,雅安
C6638,雅安,成都西
C6639,成都西,邛崃
C6640,邛崃,成都西
C6641,成都西,邛崃
C6642,雅安,成都西
C6643,成都西,邛崃
C6644,邛崃,成都西
C6645,成都西,雅安
C6646,邛崃,成都西
C6661,成都东,宜宾西
C6662,宜宾西,成都东
C6663,成都东,宜宾西
C6664,宜宾西,成都南
C6665,成都东,宜宾西
C6666,宜宾西,成都东
C6667,成都南,宜宾西
C6668,宜宾西,成都南
C6669,成都东,宜宾西
C6670,宜宾西,成都南
C6671,成都南,宜宾西
C6672,宜宾西,成都东
C6673,成都南,宜宾西
